user_id,temperature,rain_chance,wind_speed,top_id,top_name,bottom_id,bottom_name,score
50,3.8,33.1,23.1,713,Jacket,719,Skirt,4.5
50,3.8,33.1,23.1,712,Sweatshirt,718,Shorts,4.47
1,15.2,62.2,24.3,5,T-shirt,8,Shorts,1.5
1,15.2,62.2,24.3,5,T-shirt,6,Shorts,1.47
1,15.2,62.2,24.3,3,Sweater,6,Shorts,1.33
1,15.2,62.2,24.3,3,Sweater,8,Shorts,1.21
1,15.2,62.2,24.3,5,T-shirt,9,Skirt,0.92
2,12.9,17.3,18.4,13,Sweatshirt,21,Skirt,2.53
2,12.9,17.3,18.4,15,Shirt,21,Skirt,2.51
2,12.9,17.3,18.4,12,Coat,21,Skirt,2.41
2,12.9,17.3,18.4,16,Sweater,21,Skirt,2.4
2,12.9,17.3,18.4,23,Jacket,21,Skirt,2.4
3,14.2,14.5,29.8,33,Sweatshirt,41,Shorts,2.45
3,14.2,14.5,29.8,42,Sweatshirt,41,Shorts,2.43
3,14.2,14.5,29.8,32,Coat,41,Shorts,2.41
3,14.2,14.5,29.8,33,Sweatshirt,40,Skirt,2.16
3,14.2,14.5,29.8,33,Sweatshirt,37,Skirt,2.15
4,16.2,60.1,11.7,43,Shirt,51,Skirt,1.05
4,16.2,60.1,11.7,43,Shirt,53,Skirt,0.76
4,16.2,60.1,11.7,44,Coat,50,Skirt,0.75
4,16.2,60.1,11.7,45,Coat,52,Skirt,0.75
4,16.2,60.1,11.7,46,Sweater,50,Skirt,0.72
5,16.7,70.6,21.6,56,Jacket,63,Trousers,1.91
5,16.7,70.6,21.6,56,Jacket,60,Trousers,1.84
5,16.7,70.6,21.6,56,Jacket,59,Shorts,1.77
5,16.7,70.6,21.6,54,Sweatshirt,60,Trousers,1.67
5,16.7,70.6,21.6,58,Jacket,60,Trousers,1.56
6,26.5,26.6,5.2,83,Shirt,78,Trousers,2.81
6,26.5,26.6,5.2,83,Shirt,82,Shorts,2.81
6,26.5,26.6,5.2,83,Shirt,73,Skirt,2.68
6,26.5,26.6,5.2,83,Shirt,80,Shorts,2.51
6,26.5,26.6,5.2,83,Shirt,72,Shorts,2.5
7,0.1,82.1,2.2,85,Blazer,92,Trousers,4.21
7,0.1,82.1,2.2,85,Blazer,91,Shorts,4.2
7,0.1,82.1,2.2,85,Blazer,89,Skirt,3.92
7,0.1,82.1,2.2,86,Blazer,92,Trousers,3.92
7,0.1,82.1,2.2,88,T-shirt,92,Trousers,3.91
8,15.3,31.5,12.6,98,T-shirt,102,Trousers,1.51
8,15.3,31.5,12.6,98,T-shirt,103,Shorts,1.48
8,15.3,31.5,12.6,108,Blazer,102,Trousers,1.36
8,15.3,31.5,12.6,108,Blazer,103,Shorts,1.33
8,15.3,31.5,12.6,95,Blazer,102,Trousers,1.25
9,13.4,51.6,18.4,109,Jacket,118,Skirt,3.11
9,13.4,51.6,18.4,124,Shirt,118,Skirt,2.81
9,13.4,51.6,18.4,112,Coat,118,Skirt,2.68
9,13.4,51.6,18.4,112,Coat,115,Shorts,2.49
9,13.4,51.6,18.4,113,Jacket,118,Skirt,2.39
10,0.1,82.5,19.3,129,Coat,131,Skirt,4.64
10,0.1,82.5,19.3,129,Coat,135,Skirt,4.49
10,0.1,82.5,19.3,127,Coat,131,Skirt,4.33
10,0.1,82.5,19.3,130,T-shirt,132,Shorts,4.32
10,0.1,82.5,19.3,129,Coat,137,Shorts,4.23
11,8.5,93.0,17.3,140,Coat,144,Shorts,2.76
11,8.5,93.0,17.3,142,T-shirt,144,Shorts,2.75
11,8.5,93.0,17.3,141,Sweatshirt,144,Shorts,2.75
11,8.5,93.0,17.3,140,Coat,146,Shorts,2.75
11,8.5,93.0,17.3,142,T-shirt,146,Shorts,2.75
12,24.8,51.0,6.8,151,Shirt,156,Skirt,1.79
12,24.8,51.0,6.8,151,Shirt,154,Shorts,1.51
12,24.8,51.0,6.8,151,Shirt,155,Trousers,1.48
12,24.8,51.0,6.8,150,Coat,156,Skirt,1.32
12,24.8,51.0,6.8,149,T-shirt,156,Skirt,1.22
13,29.9,95.9,19.5,160,Blazer,165,Skirt,3.59
13,29.9,95.9,19.5,162,Blazer,164,Trousers,3.45
13,29.9,95.9,19.5,162,Blazer,168,Shorts,3.41
13,29.9,95.9,19.5,160,Blazer,164,Trousers,3.32
13,29.9,95.9,19.5,160,Blazer,171,Trousers,3.32
14,5.3,80.6,1.6,187,Coat,181,Trousers,3.13
14,5.3,80.6,1.6,187,Coat,179,Trousers,3.03
14,5.3,80.6,1.6,187,Coat,183,Skirt,3.0
14,5.3,80.6,1.6,189,T-shirt,183,Skirt,2.96
14,5.3,80.6,1.6,184,Coat,183,Skirt,2.83
15,5.0,64.3,15.5,192,Jacket,200,Trousers,2.84
15,5.0,64.3,15.5,205,Blazer,200,Trousers,2.72
15,5.0,64.3,15.5,205,Blazer,197,Shorts,2.7
15,5.0,64.3,15.5,206,Jacket,200,Trousers,2.69
15,5.0,64.3,15.5,192,Jacket,198,Trousers,2.52
16,24.7,16.5,10.1,218,Blazer,214,Trousers,1.31
16,24.7,16.5,10.1,209,T-shirt,214,Trousers,1.3
16,24.7,16.5,10.1,208,Blazer,217,Skirt,1.04
16,24.7,16.5,10.1,221,Blazer,217,Skirt,1.04
16,24.7,16.5,10.1,212,Shirt,217,Skirt,1.03
17,18.0,23.9,12.3,225,Shirt,233,Trousers,1.06
17,18.0,23.9,12.3,227,Blazer,233,Trousers,1.04
17,18.0,23.9,12.3,225,Shirt,229,Shorts,0.94
17,18.0,23.9,12.3,227,Blazer,229,Shorts,0.93
17,18.0,23.9,12.3,223,T-shirt,233,Trousers,0.76
18,-3.0,43.2,29.7,245,Sweatshirt,239,Skirt,4.81
18,-3.0,43.2,29.7,236,Jacket,239,Skirt,4.8
18,-3.0,43.2,29.7,245,Sweatshirt,243,Skirt,4.53
18,-3.0,43.2,29.7,236,Jacket,243,Skirt,4.52
18,-3.0,43.2,29.7,245,Sweatshirt,242,Trousers,4.51
19,17.7,64.1,25.4,265,Jacket,258,Skirt,3.1
19,17.7,64.1,25.4,265,Jacket,260,Shorts,2.4
19,17.7,64.1,25.4,256,Sweatshirt,258,Skirt,2.4
19,17.7,64.1,25.4,265,Jacket,266,Trousers,2.39
19,17.7,64.1,25.4,254,Sweatshirt,266,Trousers,2.21
20,23.9,49.2,25.7,272,Jacket,278,Skirt,2.24
20,23.9,49.2,25.7,271,Coat,278,Skirt,1.82
20,23.9,49.2,25.7,273,Coat,278,Skirt,1.82
20,23.9,49.2,25.7,271,Coat,276,Trousers,1.33
20,23.9,49.2,25.7,270,Blazer,278,Skirt,1.22
21,16.6,95.9,9.5,285,Shirt,297,Skirt,1.89
21,16.6,95.9,9.5,283,Sweatshirt,287,Skirt,1.8
21,16.6,95.9,9.5,283,Sweatshirt,290,Shorts,1.79
21,16.6,95.9,9.5,285,Shirt,287,Skirt,1.79
21,16.6,95.9,9.5,285,Shirt,290,Shorts,1.78
22,13.6,93.9,14.4,315,Sweater,310,Skirt,3.29
22,13.6,93.9,14.4,315,Sweater,306,Skirt,3.29
22,13.6,93.9,14.4,313,T-shirt,310,Skirt,3.26
22,13.6,93.9,14.4,315,Sweater,307,Shorts,3.12
22,13.6,93.9,14.4,313,T-shirt,314,Shorts,3.1
23,15.8,25.0,11.3,321,Jacket,322,Shorts,1.22
23,15.8,25.0,11.3,319,T-shirt,322,Shorts,1.02
23,15.8,25.0,11.3,321,Jacket,326,Shorts,0.93
23,15.8,25.0,11.3,321,Jacket,324,Trousers,0.93
23,15.8,25.0,11.3,321,Jacket,323,Skirt,0.92
24,7.4,50.1,16.6,329,T-shirt,335,Shorts,2.49
24,7.4,50.1,16.6,330,Sweatshirt,332,Trousers,2.4
24,7.4,50.1,16.6,330,Sweatshirt,336,Shorts,2.4
24,7.4,50.1,16.6,329,T-shirt,332,Trousers,2.39
24,7.4,50.1,16.6,329,T-shirt,336,Shorts,2.39
25,3.2,48.8,21.1,360,Jacket,355,Trousers,4.21
25,3.2,48.8,21.1,349,Sweater,353,Trousers,4.06
25,3.2,48.8,21.1,349,Sweater,352,Trousers,4.05
25,3.2,48.8,21.1,360,Jacket,354,Skirt,4.01
25,3.2,48.8,21.1,349,Sweater,355,Trousers,3.93
26,15.2,27.1,20.3,364,Coat,370,Shorts,1.04
26,15.2,27.1,20.3,363,Blazer,370,Shorts,1.03
26,15.2,27.1,20.3,362,T-shirt,370,Shorts,0.94
26,15.2,27.1,20.3,362,T-shirt,367,Trousers,0.93
26,15.2,27.1,20.3,364,Coat,366,Shorts,0.72
27,13.6,90.0,12.9,387,Jacket,380,Skirt,2.78
27,13.6,90.0,12.9,375,T-shirt,380,Skirt,2.65
27,13.6,90.0,12.9,385,Sweater,380,Skirt,2.49
27,13.6,90.0,12.9,374,Sweater,380,Skirt,2.39
27,13.6,90.0,12.9,386,Shirt,380,Skirt,2.38
28,13.2,1.2,16.0,390,T-shirt,397,Shorts,1.95
28,13.2,1.2,16.0,390,T-shirt,396,Shorts,1.94
28,13.2,1.2,16.0,392,Blazer,394,Trousers,1.86
28,13.2,1.2,16.0,392,Blazer,397,Shorts,1.85
28,13.2,1.2,16.0,392,Blazer,398,Skirt,1.85
29,29.3,58.1,10.4,403,Blazer,404,Skirt,2.73
29,29.3,58.1,10.4,400,Coat,404,Skirt,2.72
29,29.3,58.1,10.4,401,T-shirt,404,Skirt,2.7
29,29.3,58.1,10.4,403,Blazer,405,Shorts,2.15
29,29.3,58.1,10.4,400,Coat,405,Shorts,2.14
30,13.3,91.5,8.1,411,Sweatshirt,414,Shorts,2.82
30,13.3,91.5,8.1,423,Shirt,426,Skirt,2.8
30,13.3,91.5,8.1,423,Shirt,422,Skirt,2.5
30,13.3,91.5,8.1,411,Sweatshirt,426,Skirt,2.41
30,13.3,91.5,8.1,423,Shirt,414,Shorts,2.38
31,0.8,70.8,1.9,437,Jacket,442,Shorts,5.07
31,0.8,70.8,1.9,437,Jacket,433,Trousers,4.9
31,0.8,70.8,1.9,437,Jacket,434,Trousers,4.77
31,0.8,70.8,1.9,437,Jacket,436,Shorts,4.6
31,0.8,70.8,1.9,438,Sweater,442,Shorts,4.49
32,27.3,43.0,22.7,462,Shirt,451,Shorts,3.58
32,27.3,43.0,22.7,462,Shirt,455,Trousers,3.42
32,27.3,43.0,22.7,448,Sweater,451,Shorts,3.0
32,27.3,43.0,22.7,462,Shirt,454,Shorts,2.97
32,27.3,43.0,22.7,448,Sweater,452,Trousers,2.82
33,3.1,27.0,20.6,467,Jacket,472,Skirt,4.64
33,3.1,27.0,20.6,467,Jacket,471,Shorts,4.48
33,3.1,27.0,20.6,467,Jacket,473,Skirt,4.04
33,3.1,27.0,20.6,468,Coat,471,Shorts,3.88
33,3.1,27.0,20.6,465,Sweatshirt,471,Shorts,3.85
34,29.6,32.6,25.4,479,Sweatshirt,482,Skirt,3.02
34,29.6,32.6,25.4,479,Sweatshirt,483,Trousers,2.7
34,29.6,32.6,25.4,481,Coat,482,Skirt,2.69
34,29.6,32.6,25.4,480,Sweatshirt,483,Trousers,2.53
34,29.6,32.6,25.4,480,Sweatshirt,482,Skirt,2.42
35,0.3,75.1,3.4,500,Blazer,496,Skirt,4.33
35,0.3,75.1,3.4,490,Blazer,495,Skirt,4.21
35,0.3,75.1,3.4,501,Sweater,495,Skirt,4.21
35,0.3,75.1,3.4,490,Blazer,494,Skirt,4.2
35,0.3,75.1,3.4,498,Sweater,495,Skirt,4.2
36,-3.5,14.7,4.7,505,Jacket,509,Shorts,4.17
36,-3.5,14.7,4.7,505,Jacket,514,Trousers,3.9
36,-3.5,14.7,4.7,504,Coat,514,Trousers,3.88
36,-3.5,14.7,4.7,504,Coat,511,Trousers,3.76
36,-3.5,14.7,4.7,505,Jacket,511,Trousers,3.63
37,-4.7,93.7,13.2,533,Jacket,523,Skirt,5.22
37,-4.7,93.7,13.2,527,Coat,525,Trousers,4.91
37,-4.7,93.7,13.2,533,Jacket,531,Skirt,4.8
37,-4.7,93.7,13.2,533,Jacket,524,Trousers,4.79
37,-4.7,93.7,13.2,533,Jacket,525,Trousers,4.79
38,-1.4,14.2,0.6,538,Sweater,548,Skirt,4.61
38,-1.4,14.2,0.6,538,Sweater,541,Skirt,4.2
38,-1.4,14.2,0.6,535,Sweatshirt,541,Skirt,4.01
38,-1.4,14.2,0.6,538,Sweater,546,Skirt,3.91
38,-1.4,14.2,0.6,538,Sweater,539,Skirt,3.9
39,21.0,33.9,19.6,558,Blazer,562,Skirt,1.5
39,21.0,33.9,19.6,556,Blazer,562,Skirt,1.49
39,21.0,33.9,19.6,558,Blazer,561,Trousers,1.33
39,21.0,33.9,19.6,556,Blazer,561,Trousers,1.32
39,21.0,33.9,19.6,554,Sweatshirt,562,Skirt,1.21
40,8.1,41.7,9.7,564,Sweatshirt,572,Skirt,3.16
40,8.1,41.7,9.7,568,Sweater,572,Skirt,3.14
40,8.1,41.7,9.7,565,T-shirt,572,Skirt,2.72
40,8.1,41.7,9.7,565,T-shirt,570,Skirt,2.54
40,8.1,41.7,9.7,564,Sweatshirt,571,Skirt,2.43
41,7.8,25.0,27.4,588,Coat,583,Skirt,2.84
41,7.8,25.0,27.4,578,Coat,583,Skirt,2.84
41,7.8,25.0,27.4,586,Sweatshirt,584,Trousers,2.83
41,7.8,25.0,27.4,588,Coat,590,Skirt,2.55
41,7.8,25.0,27.4,578,Coat,590,Skirt,2.54
42,11.4,37.3,17.0,595,Jacket,600,Skirt,3.41
42,11.4,37.3,17.0,595,Jacket,596,Trousers,2.99
42,11.4,37.3,17.0,603,Blazer,596,Trousers,2.97
42,11.4,37.3,17.0,603,Blazer,599,Skirt,2.84
42,11.4,37.3,17.0,595,Jacket,599,Skirt,2.71
43,9.6,56.7,16.5,611,Blazer,622,Trousers,2.51
43,9.6,56.7,16.5,611,Blazer,616,Trousers,2.5
43,9.6,56.7,16.5,611,Blazer,619,Trousers,2.5
43,9.6,56.7,16.5,611,Blazer,623,Shorts,2.36
43,9.6,56.7,16.5,611,Blazer,615,Skirt,2.35
44,9.4,92.4,19.6,624,Sweatshirt,629,Trousers,3.02
44,9.4,92.4,19.6,627,Coat,629,Trousers,2.82
44,9.4,92.4,19.6,635,Coat,629,Trousers,2.73
44,9.4,92.4,19.6,634,Coat,629,Trousers,2.72
44,9.4,92.4,19.6,625,Jacket,629,Trousers,2.7
45,5.0,69.1,22.1,638,Jacket,647,Shorts,2.37
45,5.0,69.1,22.1,638,Jacket,641,Skirt,2.36
45,5.0,69.1,22.1,638,Jacket,644,Trousers,2.12
45,5.0,69.1,22.1,638,Jacket,645,Trousers,2.11
45,5.0,69.1,22.1,638,Jacket,642,Trousers,2.1
46,22.9,14.9,0.9,649,Blazer,653,Trousers,1.31
46,22.9,14.9,0.9,652,Sweatshirt,653,Trousers,1.23
46,22.9,14.9,0.9,651,Sweater,653,Trousers,1.2
46,22.9,14.9,0.9,650,Coat,653,Trousers,1.2
46,22.9,14.9,0.9,651,Sweater,654,Trousers,1.03
47,23.4,77.7,2.2,665,Sweatshirt,668,Shorts,1.79
47,23.4,77.7,2.2,665,Sweatshirt,667,Trousers,1.78
47,23.4,77.7,2.2,676,Blazer,674,Skirt,1.64
47,23.4,77.7,2.2,664,Sweatshirt,667,Trousers,1.61
47,23.4,77.7,2.2,676,Blazer,668,Shorts,1.5
48,13.7,79.9,21.0,681,Blazer,692,Trousers,3.42
48,13.7,79.9,21.0,681,Blazer,685,Shorts,2.83
48,13.7,79.9,21.0,679,Sweater,692,Trousers,2.71
48,13.7,79.9,21.0,688,Sweater,692,Trousers,2.7
48,13.7,79.9,21.0,681,Blazer,683,Skirt,2.7
49,5.2,90.6,26.6,705,Coat,703,Shorts,3.99
49,5.2,90.6,26.6,711,Jacket,699,Trousers,3.71
49,5.2,90.6,26.6,705,Coat,704,Shorts,3.59
49,5.2,90.6,26.6,705,Coat,701,Shorts,3.59
49,5.2,90.6,26.6,705,Coat,699,Trousers,3.58
50,20.9,53.0,15.3,715,Coat,718,Shorts,1.77
50,20.9,53.0,15.3,726,T-shirt,718,Shorts,1.63
50,20.9,53.0,15.3,715,Coat,720,Shorts,1.62
50,20.9,53.0,15.3,723,Coat,718,Shorts,1.51
50,20.9,53.0,15.3,723,Coat,717,Shorts,1.32
1,16.9,34.7,29.3,1,Coat,8,Shorts,1.5
1,16.9,34.7,29.3,5,T-shirt,8,Shorts,1.5
1,16.9,34.7,29.3,5,T-shirt,6,Shorts,1.47
1,16.9,34.7,29.3,1,Coat,9,Skirt,1.34
1,16.9,34.7,29.3,1,Coat,11,Skirt,1.34
2,2.3,72.0,7.3,13,Sweatshirt,21,Skirt,4.93
2,2.3,72.0,7.3,15,Shirt,21,Skirt,4.91
2,2.3,72.0,7.3,16,Sweater,21,Skirt,4.8
2,2.3,72.0,7.3,29,Sweater,18,Skirt,4.6
2,2.3,72.0,7.3,16,Sweater,18,Skirt,4.49
3,13.3,67.0,24.8,34,Shirt,38,Trousers,2.73
3,13.3,67.0,24.8,32,Coat,38,Trousers,2.7
3,13.3,67.0,24.8,34,Shirt,41,Shorts,2.44
3,13.3,67.0,24.8,32,Coat,41,Shorts,2.41
3,13.3,67.0,24.8,34,Shirt,40,Skirt,2.15
4,1.7,83.2,19.0,46,Sweater,51,Skirt,4.22
4,1.7,83.2,19.0,46,Sweater,52,Skirt,4.18
4,1.7,83.2,19.0,43,Shirt,51,Skirt,4.05
4,1.7,83.2,19.0,45,Coat,52,Skirt,3.75
4,1.7,83.2,19.0,46,Sweater,50,Skirt,3.72
5,10.9,20.1,20.8,55,Sweatshirt,60,Trousers,2.28
5,10.9,20.1,20.8,54,Sweatshirt,60,Trousers,2.27
5,10.9,20.1,20.8,57,Coat,60,Trousers,2.26
5,10.9,20.1,20.8,58,Jacket,60,Trousers,2.16
5,10.9,20.1,20.8,55,Sweatshirt,61,Skirt,1.97
6,15.8,82.0,13.6,76,Coat,75,Trousers,2.06
6,15.8,82.0,13.6,69,Sweatshirt,81,Shorts,1.9
6,15.8,82.0,13.6,69,Sweatshirt,74,Skirt,1.89
6,15.8,82.0,13.6,66,Sweater,75,Trousers,1.89
6,15.8,82.0,13.6,76,Coat,81,Shorts,1.77
7,-3.3,54.3,5.8,86,Blazer,90,Trousers,3.91
7,-3.3,54.3,5.8,86,Blazer,91,Shorts,3.91
7,-3.3,54.3,5.8,88,T-shirt,90,Trousers,3.9
7,-3.3,54.3,5.8,88,T-shirt,91,Shorts,3.9
7,-3.3,54.3,5.8,86,Blazer,89,Skirt,3.62
8,15.7,67.4,1.5,98,T-shirt,102,Trousers,1.51
8,15.7,67.4,1.5,98,T-shirt,103,Shorts,1.48
8,15.7,67.4,1.5,108,Blazer,102,Trousers,1.36
8,15.7,67.4,1.5,108,Blazer,103,Shorts,1.33
8,15.7,67.4,1.5,95,Blazer,102,Trousers,1.25
9,8.3,48.6,28.0,109,Jacket,118,Skirt,3.71
9,8.3,48.6,28.0,112,Coat,118,Skirt,3.28
9,8.3,48.6,28.0,112,Coat,115,Shorts,3.09
9,8.3,48.6,28.0,113,Jacket,118,Skirt,2.99
9,8.3,48.6,28.0,109,Jacket,114,Skirt,2.98
10,6.9,63.6,16.3,129,Coat,138,Skirt,3.44
10,6.9,63.6,16.3,129,Coat,131,Skirt,2.84
10,6.9,63.6,16.3,129,Coat,133,Trousers,2.7
10,6.9,63.6,16.3,130,T-shirt,138,Skirt,2.7
10,6.9,63.6,16.3,129,Coat,135,Skirt,2.69
11,22.7,18.6,17.5,143,Jacket,148,Skirt,0.93
11,22.7,18.6,17.5,140,Coat,147,Shorts,0.76
11,22.7,18.6,17.5,143,Jacket,144,Shorts,0.65
11,22.7,18.6,17.5,143,Jacket,146,Shorts,0.64
11,22.7,18.6,17.5,140,Coat,148,Skirt,0.63
12,6.2,66.0,16.1,151,Shirt,156,Skirt,2.99
12,6.2,66.0,16.1,151,Shirt,154,Shorts,2.71
12,6.2,66.0,16.1,151,Shirt,155,Trousers,2.68
12,6.2,66.0,16.1,150,Coat,156,Skirt,2.52
12,6.2,66.0,16.1,149,T-shirt,156,Skirt,2.42
13,16.3,25.4,7.0,162,Blazer,164,Trousers,1.05
13,16.3,25.4,7.0,162,Blazer,167,Shorts,1.04
13,16.3,25.4,7.0,162,Blazer,168,Shorts,1.01
13,16.3,25.4,7.0,163,Coat,165,Skirt,1.01
13,16.3,25.4,7.0,170,Sweater,165,Skirt,1.0
14,27.6,19.3,25.9,187,Coat,179,Trousers,3.63
14,27.6,19.3,25.9,187,Coat,182,Shorts,3.6
14,27.6,19.3,25.9,190,Jacket,179,Trousers,3.15
14,27.6,19.3,25.9,187,Coat,181,Trousers,3.13
14,27.6,19.3,25.9,177,Jacket,182,Shorts,3.12
15,9.1,9.3,3.4,202,Blazer,201,Shorts,2.52
15,9.1,9.3,3.4,202,Blazer,199,Skirt,2.51
15,9.1,9.3,3.4,193,Coat,197,Shorts,2.5
15,9.1,9.3,3.4,202,Blazer,200,Trousers,2.42
15,9.1,9.3,3.4,202,Blazer,197,Shorts,2.4
16,1.7,10.0,8.8,208,Blazer,217,Skirt,4.04
16,1.7,10.0,8.8,221,Blazer,217,Skirt,4.04
16,1.7,10.0,8.8,208,Blazer,214,Trousers,3.89
16,1.7,10.0,8.8,221,Blazer,214,Trousers,3.89
16,1.7,10.0,8.8,218,Blazer,214,Trousers,3.71
17,26.8,70.5,12.8,225,Shirt,231,Skirt,3.62
17,26.8,70.5,12.8,227,Blazer,231,Skirt,3.6
17,26.8,70.5,12.8,226,Blazer,231,Skirt,3.3
17,26.8,70.5,12.8,224,Sweater,231,Skirt,3.3
17,26.8,70.5,12.8,223,T-shirt,231,Skirt,2.72
18,1.7,98.5,8.5,247,Blazer,241,Skirt,4.34
18,1.7,98.5,8.5,238,Blazer,241,Skirt,4.33
18,1.7,98.5,8.5,251,Jacket,239,Skirt,4.32
18,1.7,98.5,8.5,251,Jacket,240,Trousers,4.31
18,1.7,98.5,8.5,244,Jacket,241,Skirt,4.23
19,28.5,31.8,11.2,265,Jacket,258,Skirt,4.3
19,28.5,31.8,11.2,256,Sweatshirt,258,Skirt,4.2
19,28.5,31.8,11.2,254,Sweatshirt,258,Skirt,3.88
19,28.5,31.8,11.2,254,Sweatshirt,266,Trousers,3.41
19,28.5,31.8,11.2,256,Sweatshirt,260,Shorts,3.31
20,-3.1,66.0,5.1,273,Coat,278,Skirt,4.52
20,-3.1,66.0,5.1,273,Coat,275,Trousers,4.21
20,-3.1,66.0,5.1,272,Jacket,278,Skirt,4.04
20,-3.1,66.0,5.1,273,Coat,276,Trousers,3.88
20,-3.1,66.0,5.1,270,Blazer,275,Trousers,3.73
21,11.4,23.7,4.5,285,Shirt,297,Skirt,2.49
21,11.4,23.7,4.5,283,Sweatshirt,297,Skirt,2.35
21,11.4,23.7,4.5,294,Jacket,287,Skirt,2.21
21,11.4,23.7,4.5,282,Shirt,297,Skirt,2.21
21,11.4,23.7,4.5,284,Sweater,297,Skirt,2.21
22,15.7,75.3,27.6,300,Jacket,306,Skirt,3.26
22,15.7,75.3,27.6,300,Jacket,310,Skirt,2.99
22,15.7,75.3,27.6,300,Jacket,314,Shorts,2.68
22,15.7,75.3,27.6,300,Jacket,309,Skirt,2.5
22,15.7,75.3,27.6,301,Coat,310,Skirt,2.4
23,21.0,58.3,21.8,321,Jacket,324,Trousers,1.53
23,21.0,58.3,21.8,317,Sweatshirt,324,Trousers,1.5
23,21.0,58.3,21.8,319,T-shirt,324,Trousers,1.33
23,21.0,58.3,21.8,317,Sweatshirt,323,Skirt,1.32
23,21.0,58.3,21.8,321,Jacket,322,Shorts,1.22
24,18.7,46.2,24.8,329,T-shirt,335,Shorts,1.29
24,18.7,46.2,24.8,330,Sweatshirt,332,Trousers,1.2
24,18.7,46.2,24.8,330,Sweatshirt,336,Shorts,1.2
24,18.7,46.2,24.8,329,T-shirt,332,Trousers,1.19
24,18.7,46.2,24.8,329,T-shirt,336,Shorts,1.19
25,-3.6,51.3,7.8,360,Jacket,355,Trousers,4.21
25,-3.6,51.3,7.8,349,Sweater,353,Trousers,4.06
25,-3.6,51.3,7.8,349,Sweater,352,Trousers,4.05
25,-3.6,51.3,7.8,360,Jacket,354,Skirt,4.01
25,-3.6,51.3,7.8,349,Sweater,355,Trousers,3.93
26,22.1,14.5,20.3,364,Coat,370,Shorts,1.04
26,22.1,14.5,20.3,363,Blazer,370,Shorts,1.03
26,22.1,14.5,20.3,362,T-shirt,370,Shorts,0.94
26,22.1,14.5,20.3,362,T-shirt,367,Trousers,0.93
26,22.1,14.5,20.3,364,Coat,366,Shorts,0.72
27,2.0,31.6,2.1,386,Shirt,384,Trousers,4.82
27,2.0,31.6,2.1,386,Shirt,379,Shorts,4.8
27,2.0,31.6,2.1,386,Shirt,382,Shorts,4.23
27,2.0,31.6,2.1,386,Shirt,383,Shorts,4.21
27,2.0,31.6,2.1,386,Shirt,381,Trousers,4.21
28,25.7,82.7,2.9,392,Blazer,397,Shorts,3.05
28,25.7,82.7,2.9,392,Blazer,398,Skirt,3.05
28,25.7,82.7,2.9,392,Blazer,395,Trousers,3.04
28,25.7,82.7,2.9,392,Blazer,394,Trousers,2.46
28,25.7,82.7,2.9,392,Blazer,396,Shorts,2.44
29,-2.6,47.2,20.4,402,Blazer,404,Skirt,3.92
29,-2.6,47.2,20.4,402,Blazer,406,Shorts,3.92
29,-2.6,47.2,20.4,402,Blazer,407,Trousers,3.87
29,-2.6,47.2,20.4,402,Blazer,408,Shorts,3.61
29,-2.6,47.2,20.4,402,Blazer,405,Shorts,3.34
30,10.1,16.0,11.0,420,Sweatshirt,414,Shorts,2.23
30,10.1,16.0,11.0,425,Sweater,414,Shorts,2.23
30,10.1,16.0,11.0,411,Sweatshirt,414,Shorts,2.22
30,10.1,16.0,11.0,412,Sweater,414,Shorts,2.21
30,10.1,16.0,11.0,423,Shirt,426,Skirt,2.2
31,26.6,78.4,15.7,427,Coat,432,Trousers,3.28
31,26.6,78.4,15.7,437,Jacket,433,Trousers,3.1
31,26.6,78.4,15.7,427,Coat,433,Trousers,2.99
31,26.6,78.4,15.7,429,Shirt,432,Trousers,2.98
31,26.6,78.4,15.7,437,Jacket,432,Trousers,2.96
32,20.7,33.2,1.7,462,Shirt,455,Trousers,1.62
32,20.7,33.2,1.7,449,Shirt,457,Shorts,1.31
32,20.7,33.2,1.7,449,Shirt,455,Trousers,1.19
32,20.7,33.2,1.7,462,Shirt,451,Shorts,1.18
32,20.7,33.2,1.7,462,Shirt,454,Shorts,1.17
33,2.8,37.2,9.7,467,Jacket,472,Skirt,4.64
33,2.8,37.2,9.7,467,Jacket,471,Shorts,4.48
33,2.8,37.2,9.7,465,Sweatshirt,471,Shorts,4.45
33,2.8,37.2,9.7,467,Jacket,470,Skirt,4.2
33,2.8,37.2,9.7,467,Jacket,474,Trousers,4.19
34,14.2,87.7,4.1,478,Blazer,485,Shorts,3.0
34,14.2,87.7,4.1,477,Blazer,485,Shorts,2.94
34,14.2,87.7,4.1,478,Blazer,486,Skirt,2.85
34,14.2,87.7,4.1,478,Blazer,482,Skirt,2.73
34,14.2,87.7,4.1,480,Sweatshirt,485,Shorts,2.7
35,29.2,14.4,18.1,488,Jacket,497,Trousers,2.82
35,29.2,14.4,18.1,491,Jacket,497,Trousers,2.38
35,29.2,14.4,18.1,502,Sweater,497,Trousers,2.2
35,29.2,14.4,18.1,488,Jacket,495,Skirt,2.12
35,29.2,14.4,18.1,488,Jacket,496,Skirt,2.11
36,9.2,64.5,5.5,504,Coat,514,Trousers,2.68
36,9.2,64.5,5.5,504,Coat,511,Trousers,2.56
36,9.2,64.5,5.5,513,Blazer,514,Trousers,2.42
36,9.2,64.5,5.5,504,Coat,508,Shorts,2.4
