user_id,temperature,rain_chance,wind_speed,top_id,top_name,bottom_id,bottom_name,score,top_type,top_color,top_material,top_size,top_style,top_favorite,top_special_property,bottom_type,bottom_color,bottom_material,bottom_size,bottom_style,bottom_favorite,bottom_special_property
21,11.4,23.7,4.5,282,Shirt,297,Skirt,2.21,Shirt,Black,Linen,XL,Evening,0,Breathable,Skirt,Black,Denim,XS,Casual,1,
21,11.4,23.7,4.5,284,Sweater,297,Skirt,2.21,Sweater,Black,Linen,XXL,Sporty,0,Anti-chafing,Skirt,Black,Denim,XS,Casual,1,
22,15.7,75.3,27.6,300,Jacket,306,Skirt,3.26,Jacket,Black,Linen,M,Casual,1,Windproof,Skirt,White,Polyester,XL,Evening,1,Quick-drying
22,15.7,75.3,27.6,300,Jacket,310,Skirt,2.99,Jacket,Black,Linen,M,Casual,1,Windproof,Skirt,Blue,Leather,L,Evening,1,Quick-drying
22,15.7,75.3,27.6,300,Jacket,314,Shorts,2.68,Jacket,Black,Linen,M,Casual,1,Windproof,Shorts,Gray,Leather,XL,Formal,0,
22,15.7,75.3,27.6,300,Jacket,309,Skirt,2.5,Jacket,Black,Linen,M,Casual,1,Windproof,Skirt,Black,Cotton,XL,Evening,0,
22,15.7,75.3,27.6,301,Coat,310,Skirt,2.4,Coat,Beige,Leather,L,Casual,0,,Skirt,Blue,Leather,L,Evening,1,Quick-drying
23,21.0,58.3,21.8,321,Jacket,324,Trousers,1.53,Jacket,Black,Linen,S,Casual,1,Non-restrictive,Trousers,Red,Linen,M,Formal,0,Quick-drying
23,21.0,58.3,21.8,317,Sweatshirt,324,Trousers,1.5,Sweatshirt,Beige,Leather,XXL,Evening,0,Quick-drying,Trousers,Red,Linen,M,Formal,0,Quick-drying
23,21.0,58.3,21.8,319,T-shirt,324,Trousers,1.33,T-shirt,Red,Polyester,L,Evening,0,Anti-chafing,Trousers,Red,Linen,M,Formal,0,Quick-drying
23,21.0,58.3,21.8,317,Sweatshirt,323,Skirt,1.32,Sweatshirt,Beige,Leather,XXL,Evening,0,Quick-drying,Skirt,Beige,Cotton,S,Formal,0,
23,21.0,58.3,21.8,321,Jacket,322,Shorts,1.22,Jacket,Black,Linen,S,Casual,1,Non-restrictive,Shorts,Red,Denim,L,Evening,1,Anti-chafing
24,18.7,46.2,24.8,329,T-shirt,335,Shorts,1.29,T-shirt,White,Wool,M,Formal,0,Quick-drying,Shorts,White,Leather,XXL,Evening,0,
24,18.7,46.2,24.8,330,Sweatshirt,332,Trousers,1.2,Sweatshirt,Beige,Denim,M,Sporty,0,Quick-drying,Trousers,Blue,Denim,S,Formal,1,
24,18.7,46.2,24.8,330,Sweatshirt,336,Shorts,1.2,Sweatshirt,Beige,Denim,M,Sporty,0,Quick-drying,Shorts,Gray,Denim,XL,Sporty,1,Breathable
24,18.7,46.2,24.8,329,T-shirt,332,Trousers,1.19,T-shirt,White,Wool,M,Formal,0,Quick-drying,Trousers,Blue,Denim,S,Formal,1,
24,18.7,46.2,24.8,329,T-shirt,336,Shorts,1.19,T-shirt,White,Wool,M,Formal,0,Quick-drying,Shorts,Gray,Denim,XL,Sporty,1,Breathable
25,-3.6,51.3,7.8,360,Jacket,355,Trousers,4.21,Jacket,Beige,Linen,XS,Evening,0,Insulated,Trousers,Green,Wool,XL,Evening,0,Anti-chafing
25,-3.6,51.3,7.8,349,Sweater,353,Trousers,4.06,Sweater,White,Linen,M,Casual,1,Non-restrictive,Trousers,White,Polyester,S,Evening,1,Anti-chafing
25,-3.6,51.3,7.8,349,Sweater,352,Trousers,4.05,Sweater,White,Linen,M,Casual,1,Non-restrictive,Trousers,White,Cotton,XS,Casual,1,
25,-3.6,51.3,7.8,360,Jacket,354,Skirt,4.01,Jacket,Beige,Linen,XS,Evening,0,Insulated,Skirt,Beige,Polyester,M,Evening,0,
25,-3.6,51.3,7.8,349,Sweater,355,Trousers,3.93,Sweater,White,Linen,M,Casual,1,Non-restrictive,Trousers,Green,Wool,XL,Evening,0,Anti-chafing
26,22.1,14.5,20.3,364,Coat,370,Shorts,1.04,Coat,Red,Polyester,M,Sporty,0,,Shorts,Red,Leather,XL,Formal,0,Non-restrictive
26,22.1,14.5,20.3,363,Blazer,370,Shorts,1.03,Blazer,Red,Linen,M,Formal,0,Anti-chafing,Shorts,Red,Leather,XL,Formal,0,Non-restrictive
26,22.1,14.5,20.3,362,T-shirt,370,Shorts,0.94,T-shirt,White,Cotton,S,Formal,1,,Shorts,Red,Leather,XL,Formal,0,Non-restrictive
26,22.1,14.5,20.3,362,T-shirt,367,Trousers,0.93,T-shirt,White,Cotton,S,Formal,1,,Trousers,Green,Wool,S,Formal,1,
26,22.1,14.5,20.3,364,Coat,366,Shorts,0.72,Coat,Red,Polyester,M,Sporty,0,,Shorts,Red,Denim,L,Evening,0,Breathable
27,2.0,31.6,2.1,386,Shirt,384,Trousers,4.82,Shirt,White,Wool,L,Sporty,1,Quick-drying,Trousers,Green,Linen,XXL,Formal,0,Quick-drying
27,2.0,31.6,2.1,386,Shirt,379,Shorts,4.8,Shirt,White,Wool,L,Sporty,1,Quick-drying,Shorts,Gray,Wool,S,Formal,0,
27,2.0,31.6,2.1,386,Shirt,382,Shorts,4.23,Shirt,White,Wool,L,Sporty,1,Quick-drying,Shorts,Beige,Linen,L,Formal,0,Breathable
27,2.0,31.6,2.1,386,Shirt,383,Shorts,4.21,Shirt,White,Wool,L,Sporty,1,Quick-drying,Shorts,Blue,Linen,L,Casual,0,
27,2.0,31.6,2.1,386,Shirt,381,Trousers,4.21,Shirt,White,Wool,L,Sporty,1,Quick-drying,Trousers,Beige,Linen,XL,Sporty,0,
28,25.7,82.7,2.9,392,Blazer,397,Shorts,3.05,Blazer,Green,Linen,XS,Formal,1,Quick-drying,Shorts,Gray,Polyester,XS,Formal,0,Anti-chafing
28,25.7,82.7,2.9,392,Blazer,398,Skirt,3.05,Blazer,Green,Linen,XS,Formal,1,Quick-drying,Skirt,Red,Polyester,S,Casual,0,
28,25.7,82.7,2.9,392,Blazer,395,Trousers,3.04,Blazer,Green,Linen,XS,Formal,1,Quick-drying,Trousers,Beige,Linen,XS,Casual,0,Quick-drying
28,25.7,82.7,2.9,392,Blazer,394,Trousers,2.46,Blazer,Green,Linen,XS,Formal,1,Quick-drying,Trousers,Red,Denim,XS,Formal,0,Quick-drying
28,25.7,82.7,2.9,392,Blazer,396,Shorts,2.44,Blazer,Green,Linen,XS,Formal,1,Quick-drying,Shorts,Gray,Denim,L,Sporty,0,Breathable
29,-2.6,47.2,20.4,402,Blazer,404,Skirt,3.92,Blazer,White,Wool,M,Casual,0,,Skirt,Gray,Cotton,XS,Casual,0,Quick-drying
29,-2.6,47.2,20.4,402,Blazer,406,Shorts,3.92,Blazer,White,Wool,M,Casual,0,,Shorts,Black,Cotton,S,Casual,1,
29,-2.6,47.2,20.4,402,Blazer,407,Trousers,3.87,Blazer,White,Wool,M,Casual,0,,Trousers,Black,Polyester,S,Evening,0,Non-restrictive
29,-2.6,47.2,20.4,402,Blazer,408,Shorts,3.61,Blazer,White,Wool,M,Casual,0,,Shorts,Red,Denim,L,Formal,1,
29,-2.6,47.2,20.4,402,Blazer,405,Shorts,3.34,Blazer,White,Wool,M,Casual,0,,Shorts,Blue,Cotton,XXL,Casual,0,Breathable
30,10.1,16.0,11.0,420,Sweatshirt,414,Shorts,2.23,Sweatshirt,Red,Linen,XXL,Sporty,0,,Shorts,Red,Linen,XS,Casual,0,Non-restrictive
30,10.1,16.0,11.0,425,Sweater,414,Shorts,2.23,Sweater,Red,Linen,XXL,Evening,0,,Shorts,Red,Linen,XS,Casual,0,Non-restrictive
30,10.1,16.0,11.0,411,Sweatshirt,414,Shorts,2.22,Sweatshirt,Red,Polyester,XS,Formal,0,Breathable,Shorts,Red,Linen,XS,Casual,0,Non-restrictive
30,10.1,16.0,11.0,412,Sweater,414,Shorts,2.21,Sweater,Red,Cotton,S,Sporty,0,Quick-drying,Shorts,Red,Linen,XS,Casual,0,Non-restrictive
30,10.1,16.0,11.0,423,Shirt,426,Skirt,2.2,Shirt,Gray,Polyester,XXL,Evening,0,,Skirt,Gray,Cotton,XL,Evening,1,
31,26.6,78.4,15.7,427,Coat,432,Trousers,3.28,Coat,Black,Polyester,M,Sporty,0,Breathable,Trousers,Blue,Cotton,XL,Formal,0,Quick-drying
31,26.6,78.4,15.7,437,Jacket,433,Trousers,3.1,Jacket,Beige,Denim,XS,Formal,1,Waterproof,Trousers,Beige,Cotton,M,Casual,1,
31,26.6,78.4,15.7,427,Coat,433,Trousers,2.99,Coat,Black,Polyester,M,Sporty,0,Breathable,Trousers,Beige,Cotton,M,Casual,1,
31,26.6,78.4,15.7,429,Shirt,432,Trousers,2.98,Shirt,Green,Polyester,S,Evening,0,Non-restrictive,Trousers,Blue,Cotton,XL,Formal,0,Quick-drying
31,26.6,78.4,15.7,437,Jacket,432,Trousers,2.96,Jacket,Beige,Denim,XS,Formal,1,Waterproof,Trousers,Blue,Cotton,XL,Formal,0,Quick-drying
32,20.7,33.2,1.7,462,Shirt,455,Trousers,1.62,Shirt,Gray,Cotton,L,Casual,0,Quick-drying,Trousers,Gray,Cotton,XXL,Sporty,1,
32,20.7,33.2,1.7,449,Shirt,457,Shorts,1.31,Shirt,White,Leather,M,Sporty,0,Quick-drying,Shorts,White,Leather,XS,Casual,0,
32,20.7,33.2,1.7,449,Shirt,455,Trousers,1.19,Shirt,White,Leather,M,Sporty,0,Quick-drying,Trousers,Gray,Cotton,XXL,Sporty,1,
32,20.7,33.2,1.7,462,Shirt,451,Shorts,1.18,Shirt,Gray,Cotton,L,Casual,0,Quick-drying,Shorts,Blue,Cotton,XS,Sporty,0,Breathable
32,20.7,33.2,1.7,462,Shirt,454,Shorts,1.17,Shirt,Gray,Cotton,L,Casual,0,Quick-drying,Shorts,Blue,Leather,L,Casual,0,Breathable
33,2.8,37.2,9.7,467,Jacket,472,Skirt,4.64,Jacket,Black,Cotton,XS,Evening,0,Insulated,Skirt,Black,Wool,XS,Evening,0,
33,2.8,37.2,9.7,467,Jacket,471,Shorts,4.48,Jacket,Black,Cotton,XS,Evening,0,Insulated,Shorts,Blue,Wool,L,Sporty,0,Non-restrictive
33,2.8,37.2,9.7,465,Sweatshirt,471,Shorts,4.45,Sweatshirt,Gray,Polyester,M,Casual,0,Quick-drying,Shorts,Blue,Wool,L,Sporty,0,Non-restrictive
33,2.8,37.2,9.7,467,Jacket,470,Skirt,4.2,Jacket,Black,Cotton,XS,Evening,0,Insulated,Skirt,Green,Cotton,XL,Formal,0,Quick-drying
33,2.8,37.2,9.7,467,Jacket,474,Trousers,4.19,Jacket,Black,Cotton,XS,Evening,0,Insulated,Trousers,Beige,Linen,M,Formal,0,Quick-drying
34,14.2,87.7,4.1,478,Blazer,485,Shorts,3.0,Blazer,Red,Polyester,M,Formal,1,,Shorts,White,Leather,XXL,Evening,0,
34,14.2,87.7,4.1,477,Blazer,485,Shorts,2.94,Blazer,Black,Leather,XXL,Evening,0,,Shorts,White,Leather,XXL,Evening,0,
34,14.2,87.7,4.1,478,Blazer,486,Skirt,2.85,Blazer,Red,Polyester,M,Formal,1,,Skirt,Red,Wool,XS,Sporty,0,
34,14.2,87.7,4.1,478,Blazer,482,Skirt,2.73,Blazer,Red,Polyester,M,Formal,1,,Skirt,Beige,Denim,L,Casual,1,Breathable
34,14.2,87.7,4.1,480,Sweatshirt,485,Shorts,2.7,Sweatshirt,Green,Polyester,XL,Formal,0,,Shorts,White,Leather,XXL,Evening,0,
35,29.2,14.4,18.1,488,Jacket,497,Trousers,2.82,Jacket,White,Polyester,M,Sporty,0,Quick-drying,Trousers,White,Cotton,XS,Evening,0,Non-restrictive
35,29.2,14.4,18.1,491,Jacket,497,Trousers,2.38,Jacket,Blue,Linen,XL,Evening,0,Breathable,Trousers,White,Cotton,XS,Evening,0,Non-restrictive
35,29.2,14.4,18.1,502,Sweater,497,Trousers,2.2,Sweater,White,Linen,XS,Casual,0,Anti-chafing,Trousers,White,Cotton,XS,Evening,0,Non-restrictive
35,29.2,14.4,18.1,488,Jacket,495,Skirt,2.12,Jacket,White,Polyester,M,Sporty,0,Quick-drying,Skirt,Green,Denim,M,Evening,1,Non-restrictive
35,29.2,14.4,18.1,488,Jacket,496,Skirt,2.11,Jacket,White,Polyester,M,Sporty,0,Quick-drying,Skirt,Red,Leather,M,Sporty,0,Quick-drying
36,9.2,64.5,5.5,504,Coat,514,Trousers,2.68,Coat,White,Polyester,XXL,Evening,0,Non-restrictive,Trousers,Black,Linen,XXL,Formal,1,Non-restrictive
36,9.2,64.5,5.5,504,Coat,511,Trousers,2.56,Coat,White,Polyester,XXL,Evening,0,Non-restrictive,Trousers,White,Denim,XS,Sporty,1,
36,9.2,64.5,5.5,513,Blazer,514,Trousers,2.42,Blazer,Beige,Denim,XXL,Evening,0,Non-restrictive,Trousers,Black,Linen,XXL,Formal,1,Non-restrictive
36,9.2,64.5,5.5,504,Coat,508,Shorts,2.4,Coat,White,Polyester,XXL,Evening,0,Non-restrictive,Shorts,Black,Leather,L,Sporty,0,Non-restrictive
36,9.2,64.5,5.5,504,Coat,510,Trousers,2.24,Coat,White,Polyester,XXL,Evening,0,Non-restrictive,Trousers,White,Denim,XL,Casual,0,
37,20.1,85.6,2.2,533,Jacket,523,Skirt,2.82,Jacket,Red,Leather,M,Evening,0,Waterproof,Skirt,Red,Leather,S,Casual,0,Non-restrictive
37,20.1,85.6,2.2,527,Coat,525,Trousers,2.51,Coat,Green,Leather,S,Evening,1,Quick-drying,Trousers,Green,Polyester,XL,Evening,1,
37,20.1,85.6,2.2,533,Jacket,531,Skirt,2.4,Jacket,Red,Leather,M,Evening,0,Waterproof,Skirt,Gray,Leather,XL,Evening,1,
37,20.1,85.6,2.2,533,Jacket,524,Trousers,2.39,Jacket,Red,Leather,M,Evening,0,Waterproof,Trousers,Blue,Polyester,XXL,Evening,0,Non-restrictive
37,20.1,85.6,2.2,533,Jacket,525,Trousers,2.39,Jacket,Red,Leather,M,Evening,0,Waterproof,Trousers,Green,Polyester,XL,Evening,1,
38,19.9,67.3,6.4,534,Jacket,540,Trousers,1.92,Jacket,White,Linen,L,Sporty,0,Quick-drying,Trousers,White,Leather,S,Evening,0,Quick-drying
38,19.9,67.3,6.4,545,Jacket,542,Shorts,1.74,Jacket,Gray,Linen,XS,Sporty,0,Waterproof,Shorts,Blue,Linen,XXL,Casual,0,Quick-drying
38,19.9,67.3,6.4,544,Blazer,541,Skirt,1.62,Blazer,Red,Linen,M,Casual,0,Quick-drying,Skirt,Red,Polyester,L,Evening,1,Anti-chafing
38,19.9,67.3,6.4,545,Jacket,540,Trousers,1.5,Jacket,Gray,Linen,XS,Sporty,0,Waterproof,Trousers,White,Leather,S,Evening,0,Quick-drying
38,19.9,67.3,6.4,544,Blazer,540,Trousers,1.48,Blazer,Red,Linen,M,Casual,0,Quick-drying,Trousers,White,Leather,S,Evening,0,Quick-drying
39,4.0,40.9,17.6,555,T-shirt,563,Trousers,4.48,T-shirt,Blue,Wool,XL,Formal,1,,Trousers,Gray,Wool,M,Sporty,0,Breathable
39,4.0,40.9,17.6,555,T-shirt,562,Skirt,4.21,T-shirt,Blue,Wool,XL,Formal,1,,Skirt,White,Cotton,XL,Casual,0,Quick-drying
39,4.0,40.9,17.6,554,Sweatshirt,563,Trousers,4.03,Sweatshirt,Gray,Linen,L,Casual,1,,Trousers,Gray,Wool,M,Sporty,0,Breathable
39,4.0,40.9,17.6,555,T-shirt,561,Trousers,3.9,T-shirt,Blue,Wool,XL,Formal,1,,Trousers,Black,Linen,XS,Evening,1,
39,4.0,40.9,17.6,558,Blazer,562,Skirt,3.9,Blazer,Black,Linen,XL,Evening,0,Non-restrictive,Skirt,White,Cotton,XL,Casual,0,Quick-drying
40,10.8,89.9,0.1,565,T-shirt,574,Shorts,2.95,T-shirt,Black,Cotton,S,Casual,1,Non-restrictive,Shorts,White,Leather,L,Casual,0,Breathable
40,10.8,89.9,0.1,567,Jacket,574,Shorts,2.93,Jacket,Black,Leather,XS,Evening,0,Windproof,Shorts,White,Leather,L,Casual,0,Breathable
40,10.8,89.9,0.1,565,T-shirt,572,Skirt,2.72,T-shirt,Black,Cotton,S,Casual,1,Non-restrictive,Skirt,Green,Cotton,M,Evening,1,Non-restrictive
40,10.8,89.9,0.1,565,T-shirt,569,Skirt,2.71,T-shirt,Black,Cotton,S,Casual,1,Non-restrictive,Skirt,Beige,Polyester,XL,Formal,0,
40,10.8,89.9,0.1,567,Jacket,572,Skirt,2.7,Jacket,Black,Leather,XS,Evening,0,Windproof,Skirt,Green,Cotton,M,Evening,1,Non-restrictive
41,5.8,58.5,18.8,586,Sweatshirt,584,Trousers,2.83,Sweatshirt,Blue,Cotton,XL,Casual,0,Quick-drying,Trousers,Blue,Linen,XS,Sporty,1,
41,5.8,58.5,18.8,577,Sweater,584,Trousers,2.65,Sweater,Gray,Linen,L,Formal,0,Quick-drying,Trousers,Blue,Linen,XS,Sporty,1,
41,5.8,58.5,18.8,577,Sweater,580,Skirt,2.51,Sweater,Gray,Linen,L,Formal,0,Quick-drying,Skirt,Gray,Linen,XXL,Formal,0,
41,5.8,58.5,18.8,586,Sweatshirt,583,Skirt,2.42,Sweatshirt,Blue,Cotton,XL,Casual,0,Quick-drying,Skirt,White,Wool,XL,Formal,0,Non-restrictive
41,5.8,58.5,18.8,577,Sweater,583,Skirt,2.4,Sweater,Gray,Linen,L,Formal,0,Quick-drying,Skirt,White,Wool,XL,Formal,0,Non-restrictive
42,15.6,54.6,10.9,595,Jacket,600,Skirt,2.21,Jacket,Beige,Wool,S,Sporty,1,Waterproof,Skirt,Beige,Denim,M,Formal,0,Quick-drying
42,15.6,54.6,10.9,595,Jacket,596,Trousers,1.79,Jacket,Beige,Wool,S,Sporty,1,Waterproof,Trousers,White,Linen,XXL,Sporty,0,Quick-drying
42,15.6,54.6,10.9,603,Blazer,596,Trousers,1.77,Blazer,Black,Polyester,L,Casual,0,Quick-drying,Trousers,White,Linen,XXL,Sporty,0,Quick-drying
42,15.6,54.6,10.9,603,Blazer,599,Skirt,1.64,Blazer,Black,Polyester,L,Casual,0,Quick-drying,Skirt,Black,Denim,L,Casual,0,Non-restrictive
42,15.6,54.6,10.9,595,Jacket,599,Skirt,1.51,Jacket,Beige,Wool,S,Sporty,1,Waterproof,Skirt,Black,Denim,L,Casual,0,Non-restrictive
43,4.4,44.4,23.2,608,Coat,621,Trousers,4.46,Coat,Blue,Polyester,XS,Evening,0,Insulated,Trousers,Gray,Wool,S,Casual,0,
43,4.4,44.4,23.2,611,Blazer,621,Trousers,4.15,Blazer,Blue,Denim,L,Formal,0,Quick-drying,Trousers,Gray,Wool,S,Casual,0,
43,4.4,44.4,23.2,620,Sweatshirt,621,Trousers,4.02,Sweatshirt,Gray,Polyester,S,Sporty,1,,Trousers,Gray,Wool,S,Casual,0,
43,4.4,44.4,23.2,608,Coat,622,Trousers,4.02,Coat,Blue,Polyester,XS,Evening,0,Insulated,Trousers,Blue,Denim,S,Casual,0,
43,4.4,44.4,23.2,608,Coat,616,Trousers,4.02,Coat,Blue,Polyester,XS,Evening,0,Insulated,Trousers,Blue,Polyester,M,Evening,0,
44,2.4,82.1,15.0,627,Coat,629,Trousers,5.52,Coat,Green,Wool,XXL,Evening,0,Insulated,Trousers,Green,Leather,XS,Evening,0,Non-restrictive
44,2.4,82.1,15.0,627,Coat,630,Skirt,4.62,Coat,Green,Wool,XXL,Evening,0,Insulated,Skirt,Green,Linen,M,Evening,0,Quick-drying
44,2.4,82.1,15.0,627,Coat,632,Trousers,4.61,Coat,Green,Wool,XXL,Evening,0,Insulated,Trousers,Green,Denim,XL,Formal,0,
44,2.4,82.1,15.0,624,Sweatshirt,629,Trousers,4.22,Sweatshirt,Blue,Leather,S,Formal,0,Quick-drying,Trousers,Green,Leather,XS,Evening,0,Non-restrictive
44,2.4,82.1,15.0,627,Coat,631,Skirt,4.18,Coat,Green,Wool,XXL,Evening,0,Insulated,Skirt,Black,Cotton,XL,Sporty,0,
45,1.5,77.0,14.9,638,Jacket,647,Shorts,4.77,Jacket,Gray,Cotton,XXL,Formal,0,Waterproof,Shorts,Blue,Leather,M,Casual,0,
45,1.5,77.0,14.9,638,Jacket,644,Trousers,4.52,Jacket,Gray,Cotton,XXL,Formal,0,Waterproof,Trousers,Black,Leather,XL,Casual,0,Anti-chafing
45,1.5,77.0,14.9,638,Jacket,645,Trousers,4.51,Jacket,Gray,Cotton,XXL,Formal,0,Waterproof,Trousers,Beige,Polyester,XS,Casual,0,
45,1.5,77.0,14.9,637,T-shirt,645,Trousers,4.34,T-shirt,Beige,Leather,S,Formal,0,Breathable,Trousers,Beige,Polyester,XS,Casual,0,
45,1.5,77.0,14.9,636,Blazer,645,Trousers,4.33,Blazer,Beige,Leather,XXL,Sporty,0,Anti-chafing,Trousers,Beige,Polyester,XS,Casual,0,
46,11.2,94.2,17.3,651,Sweater,653,Trousers,3.6,Sweater,Blue,Leather,XXL,Casual,1,,Trousers,White,Leather,S,Casual,1,Non-restrictive
46,11.2,94.2,17.3,650,Coat,653,Trousers,3.6,Coat,Gray,Leather,M,Formal,0,Non-restrictive,Trousers,White,Leather,S,Casual,1,Non-restrictive
46,11.2,94.2,17.3,651,Sweater,654,Trousers,3.43,Sweater,Blue,Leather,XXL,Casual,1,,Trousers,Blue,Polyester,XL,Sporty,0,Breathable
46,11.2,94.2,17.3,651,Sweater,658,Trousers,3.32,Sweater,Blue,Leather,XXL,Casual,1,,Trousers,White,Polyester,S,Evening,0,Non-restrictive
46,11.2,94.2,17.3,650,Coat,658,Trousers,3.32,Coat,Gray,Leather,M,Formal,0,Non-restrictive,Trousers,White,Polyester,S,Evening,0,Non-restrictive
47,16.9,14.8,9.1,676,Blazer,674,Skirt,1.04,Blazer,Blue,Denim,XXL,Formal,1,,Skirt,Blue,Leather,M,Sporty,0,Anti-chafing
47,16.9,14.8,9.1,664,Sweatshirt,667,Trousers,1.01,Sweatshirt,Red,Wool,XS,Formal,0,,Trousers,Red,Leather,S,Casual,0,Non-restrictive
47,16.9,14.8,9.1,661,T-shirt,666,Trousers,1.0,T-shirt,Beige,Wool,XL,Formal,1,Anti-chafing,Trousers,Beige,Wool,XXL,Formal,0,Breathable
47,16.9,14.8,9.1,676,Blazer,668,Shorts,0.9,Blazer,Blue,Denim,XXL,Formal,1,,Shorts,Black,Leather,L,Sporty,1,
47,16.9,14.8,9.1,661,T-shirt,668,Shorts,0.9,T-shirt,Beige,Wool,XL,Formal,1,Anti-chafing,Shorts,Black,Leather,L,Sporty,1,
48,28.4,47.2,3.7,679,Sweater,683,Skirt,2.41,Sweater,Black,Polyester,XL,Casual,0,,Skirt,Beige,Denim,S,Sporty,1,Quick-drying
48,28.4,47.2,3.7,688,Sweater,683,Skirt,2.4,Sweater,Red,Polyester,XXL,Casual,0,Insulated,Skirt,Beige,Denim,S,Sporty,1,Quick-drying
48,28.4,47.2,3.7,682,Shirt,683,Skirt,2.39,Shirt,Gray,Cotton,XXL,Evening,0,,Skirt,Beige,Denim,S,Sporty,1,Quick-drying
48,28.4,47.2,3.7,689,Jacket,683,Skirt,2.39,Jacket,Black,Linen,XXL,Sporty,0,,Skirt,Beige,Denim,S,Sporty,1,Quick-drying
48,28.4,47.2,3.7,682,Shirt,685,Shorts,2.37,Shirt,Gray,Cotton,XXL,Evening,0,,Shorts,Blue,Cotton,L,Sporty,0,Breathable
49,13.1,24.8,0.4,710,Jacket,702,Skirt,2.53,Jacket,Red,Linen,XS,Evening,0,Non-restrictive,Skirt,Red,Linen,XXL,Casual,0,Non-restrictive
49,13.1,24.8,0.4,707,Jacket,698,Skirt,2.52,Jacket,Blue,Linen,XS,Evening,0,Non-restrictive,Skirt,Blue,Denim,XL,Evening,0,Non-restrictive
49,13.1,24.8,0.4,708,Coat,702,Skirt,2.52,Coat,Red,Wool,XS,Formal,1,Anti-chafing,Skirt,Red,Linen,XXL,Casual,0,Non-restrictive
49,13.1,24.8,0.4,697,Blazer,702,Skirt,2.52,Blazer,Red,Wool,XL,Casual,1,,Skirt,Red,Linen,XXL,Casual,0,Non-restrictive
49,13.1,24.8,0.4,696,Sweater,702,Skirt,2.52,Sweater,Red,Polyester,XXL,Formal,0,Non-restrictive,Skirt,Red,Linen,XXL,Casual,0,Non-restrictive
50,6.2,49.8,22.4,715,Coat,718,Shorts,2.97,Coat,Gray,Leather,S,Sporty,0,Quick-drying,Shorts,Blue,Leather,XXL,Evening,1,Non-restrictive
50,6.2,49.8,22.4,726,T-shirt,718,Shorts,2.83,T-shirt,Blue,Polyester,XXL,Sporty,0,Non-restrictive,Shorts,Blue,Leather,XXL,Evening,1,Non-restrictive
50,6.2,49.8,22.4,715,Coat,720,Shorts,2.82,Coat,Gray,Leather,S,Sporty,0,Quick-drying,Shorts,Gray,Polyester,XS,Sporty,1,
50,6.2,49.8,22.4,723,Coat,718,Shorts,2.71,Coat,Red,Denim,XS,Evening,1,Non-restrictive,Shorts,Blue,Leather,XXL,Evening,1,Non-restrictive
50,6.2,49.8,22.4,723,Coat,717,Shorts,2.52,Coat,Red,Denim,XS,Evening,1,Non-restrictive,Shorts,Red,Cotton,XS,Casual,0,
1,11.1,35.0,0.1,5,T-shirt,8,Shorts,2.7,T-shirt,Blue,Wool,S,Evening,1,Non-restrictive,Shorts,Black,Polyester,XS,Casual,0,Quick-drying
1,11.1,35.0,0.1,5,T-shirt,6,Shorts,2.67,T-shirt,Blue,Wool,S,Evening,1,Non-restrictive,Shorts,Gray,Denim,M,Sporty,1,
1,11.1,35.0,0.1,3,Sweater,6,Shorts,2.53,Sweater,Gray,Leather,S,Evening,1,,Shorts,Gray,Denim,M,Sporty,1,
1,11.1,35.0,0.1,3,Sweater,8,Shorts,2.41,Sweater,Gray,Leather,S,Evening,1,,Shorts,Black,Polyester,XS,Casual,0,Quick-drying
1,11.1,35.0,0.1,5,T-shirt,9,Skirt,2.12,T-shirt,Blue,Wool,S,Evening,1,Non-restrictive,Skirt,Red,Linen,XL,Sporty,0,
2,15.6,5.7,26.1,23,Jacket,21,Skirt,2.7,Jacket,Red,Linen,L,Evening,1,Windproof,Skirt,Beige,Leather,M,Evening,1,Non-restrictive
2,15.6,5.7,26.1,23,Jacket,18,Skirt,2.39,Jacket,Red,Linen,L,Evening,1,Windproof,Skirt,White,Wool,XL,Formal,1,Anti-chafing
2,15.6,5.7,26.1,23,Jacket,27,Trousers,2.11,Jacket,Red,Linen,L,Evening,1,Windproof,Trousers,Beige,Wool,XXL,Evening,0,Quick-drying
2,15.6,5.7,26.1,23,Jacket,20,Trousers,2.1,Jacket,Red,Linen,L,Evening,1,Windproof,Trousers,Blue,Cotton,L,Evening,0,Anti-chafing
2,15.6,5.7,26.1,23,Jacket,17,Shorts,2.09,Jacket,Red,Linen,L,Evening,1,Windproof,Shorts,White,Denim,XL,Evening,0,
3,29.2,71.8,8.5,36,T-shirt,38,Trousers,2.7,T-shirt,Beige,Polyester,XS,Evening,0,,Trousers,Red,Linen,XS,Casual,0,Quick-drying
3,29.2,71.8,8.5,34,Shirt,38,Trousers,2.13,Shirt,Blue,Denim,XL,Evening,0,Quick-drying,Trousers,Red,Linen,XS,Casual,0,Quick-drying
3,29.2,71.8,8.5,32,Coat,38,Trousers,2.1,Coat,Blue,Wool,XS,Formal,0,Quick-drying,Trousers,Red,Linen,XS,Casual,0,Quick-drying
3,29.2,71.8,8.5,36,T-shirt,37,Skirt,1.94,T-shirt,Beige,Polyester,XS,Evening,0,,Skirt,Beige,Denim,S,Sporty,0,
3,29.2,71.8,8.5,36,T-shirt,41,Shorts,1.81,T-shirt,Beige,Polyester,XS,Evening,0,,Shorts,Red,Denim,M,Formal,1,
