user_id,temperature,rain_chance,wind_speed,outer_id,outer_name,top_id,top_name,bottom_id,bottom_name,score,top_type,top_color,top_material,top_size,top_season,top_style,top_favorite,top_special_property,bottom_type,bottom_color,bottom_material,bottom_size,bottom_season,bottom_style,bottom_favorite,bottom_special_property,outer_type,outer_color,outer_material,outer_size,outer_season,outer_style,outer_favorite,outer_special_property,has_outer
11,28.7,51.9,2.2,0.0,missing,141.0,Sweatshirt,147.0,Shorts,2.73,Sweatshirt,Green,Polyester,L,missing,Casual,0.0,Quick-drying,Shorts,Red,Cotton,XL,missing,Casual,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
11,28.7,51.9,2.2,143.0,Jacket,-1.0,missing,147.0,Shorts,2.43,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Red,Cotton,XL,missing,Casual,0.0,missing,Jacket,Beige,Wool,XXL,missing,Casual,1.0,Quick-drying,1
11,28.7,51.9,2.2,0.0,missing,141.0,Sweatshirt,148.0,Skirt,2.43,Sweatshirt,Green,Polyester,L,missing,Casual,0.0,Quick-drying,Skirt,Gray,Wool,XL,missing,Casual,0.0,Non-restrictive,missing,missing,missing,missing,missing,missing,0.0,missing,0
12,-0.8,94.6,5.9,153.0,Jacket,-1.0,missing,154.0,Shorts,4.84,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Gray,Leather,L,missing,Evening,0.0,Non-restrictive,Jacket,Red,Denim,S,missing,Casual,1.0,Insulated,1
12,-0.8,94.6,5.9,153.0,Jacket,-1.0,missing,155.0,Trousers,4.8,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Green,Leather,L,missing,Casual,0.0,Non-restrictive,Jacket,Red,Denim,S,missing,Casual,1.0,Insulated,1
12,-0.8,94.6,5.9,153.0,Jacket,-1.0,missing,157.0,Skirt,4.52,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Gray,Polyester,XXL,missing,Evening,0.0,missing,Jacket,Red,Denim,S,missing,Casual,1.0,Insulated,1
12,-0.8,94.6,5.9,0.0,missing,151.0,Shirt,154.0,Shorts,4.51,Shirt,Beige,Leather,XS,missing,Formal,1.0,Quick-drying,Shorts,Gray,Leather,L,missing,Evening,0.0,Non-restrictive,missing,missing,missing,missing,missing,missing,0.0,missing,0
12,-0.8,94.6,5.9,0.0,missing,151.0,Shirt,155.0,Trousers,4.48,Shirt,Beige,Leather,XS,missing,Formal,1.0,Quick-drying,Trousers,Green,Leather,L,missing,Casual,0.0,Non-restrictive,missing,missing,missing,missing,missing,missing,0.0,missing,0
13,6.5,49.6,25.0,0.0,missing,173.0,T-shirt,164.0,Trousers,2.55,T-shirt,Green,Wool,S,missing,Sporty,0.0,Quick-drying,Trousers,Green,Polyester,XS,missing,Sporty,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
13,6.5,49.6,25.0,0.0,missing,173.0,T-shirt,167.0,Shorts,2.54,T-shirt,Green,Wool,S,missing,Sporty,0.0,Quick-drying,Shorts,Green,Cotton,XS,missing,Sporty,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
13,6.5,49.6,25.0,0.0,missing,173.0,T-shirt,168.0,Shorts,2.52,T-shirt,Green,Wool,S,missing,Sporty,0.0,Quick-drying,Shorts,Green,Cotton,XS,missing,Casual,0.0,Breathable,missing,missing,missing,missing,missing,missing,0.0,missing,0
13,6.5,49.6,25.0,0.0,missing,173.0,T-shirt,165.0,Skirt,2.4,T-shirt,Green,Wool,S,missing,Sporty,0.0,Quick-drying,Skirt,Gray,Polyester,S,missing,Formal,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
13,6.5,49.6,25.0,0.0,missing,173.0,T-shirt,166.0,Skirt,2.39,T-shirt,Green,Wool,S,missing,Sporty,0.0,Quick-drying,Skirt,Blue,Linen,M,missing,Formal,0.0,Non-restrictive,missing,missing,missing,missing,missing,missing,0.0,missing,0
14,20.3,91.6,22.4,187.0,Coat,-1.0,missing,181.0,Trousers,1.93,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Green,Denim,XXL,missing,Formal,1.0,missing,Coat,Green,Polyester,XXL,missing,Sporty,1.0,Breathable,1
14,20.3,91.6,22.4,187.0,Coat,-1.0,missing,179.0,Trousers,1.83,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Blue,Linen,XL,missing,Formal,1.0,Non-restrictive,Coat,Green,Polyester,XXL,missing,Sporty,1.0,Breathable,1
14,20.3,91.6,22.4,187.0,Coat,-1.0,missing,183.0,Skirt,1.8,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,White,Polyester,M,missing,Formal,0.0,missing,Coat,Green,Polyester,XXL,missing,Sporty,1.0,Breathable,1
14,20.3,91.6,22.4,0.0,missing,189.0,T-shirt,183.0,Skirt,1.76,T-shirt,Black,Leather,L,missing,Formal,0.0,missing,Skirt,White,Polyester,M,missing,Formal,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
14,20.3,91.6,22.4,184.0,Coat,-1.0,missing,183.0,Skirt,1.63,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,White,Polyester,M,missing,Formal,0.0,missing,Coat,White,Denim,XXL,missing,Formal,1.0,missing,1
15,8.3,15.2,1.6,0.0,missing,202.0,Blazer,201.0,Shorts,2.52,Blazer,Beige,Cotton,M,missing,Evening,1.0,Non-restrictive,Shorts,Beige,Polyester,XS,missing,Formal,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
15,8.3,15.2,1.6,0.0,missing,202.0,Blazer,199.0,Skirt,2.51,Blazer,Beige,Cotton,M,missing,Evening,1.0,Non-restrictive,Skirt,Beige,Leather,XS,missing,Casual,0.0,Breathable,missing,missing,missing,missing,missing,missing,0.0,missing,0
15,8.3,15.2,1.6,193.0,Coat,-1.0,missing,197.0,Shorts,2.5,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Red,Wool,XL,missing,Sporty,1.0,Anti-chafing,Coat,Red,Wool,M,missing,Sporty,1.0,missing,1
15,8.3,15.2,1.6,0.0,missing,202.0,Blazer,200.0,Trousers,2.42,Blazer,Beige,Cotton,M,missing,Evening,1.0,Non-restrictive,Trousers,Black,Cotton,L,missing,Sporty,1.0,Anti-chafing,missing,missing,missing,missing,missing,missing,0.0,missing,0
15,8.3,15.2,1.6,0.0,missing,202.0,Blazer,197.0,Shorts,2.4,Blazer,Beige,Cotton,M,missing,Evening,1.0,Non-restrictive,Shorts,Red,Wool,XL,missing,Sporty,1.0,Anti-chafing,missing,missing,missing,missing,missing,missing,0.0,missing,0
16,15.1,5.5,23.3,0.0,missing,218.0,Blazer,214.0,Trousers,1.31,Blazer,Green,Denim,XS,missing,Sporty,0.0,missing,Trousers,Green,Leather,M,missing,Formal,1.0,Non-restrictive,missing,missing,missing,missing,missing,missing,0.0,missing,0
16,15.1,5.5,23.3,0.0,missing,209.0,T-shirt,214.0,Trousers,1.3,T-shirt,Green,Denim,XL,missing,Casual,0.0,Quick-drying,Trousers,Green,Leather,M,missing,Formal,1.0,Non-restrictive,missing,missing,missing,missing,missing,missing,0.0,missing,0
16,15.1,5.5,23.3,0.0,missing,208.0,Blazer,217.0,Skirt,1.04,Blazer,Black,Wool,M,missing,Formal,0.0,Breathable,Skirt,Black,Cotton,S,missing,Casual,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
16,15.1,5.5,23.3,0.0,missing,221.0,Blazer,217.0,Skirt,1.04,Blazer,Black,Wool,XS,missing,Sporty,0.0,Anti-chafing,Skirt,Black,Cotton,S,missing,Casual,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
16,15.1,5.5,23.3,0.0,missing,212.0,Shirt,217.0,Skirt,1.03,Shirt,Black,Denim,XL,missing,Evening,0.0,Breathable,Skirt,Black,Cotton,S,missing,Casual,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
17,5.8,44.1,3.2,0.0,missing,227.0,Blazer,231.0,Skirt,3.0,Blazer,Green,Cotton,XXL,missing,Sporty,1.0,Quick-drying,Skirt,Beige,Polyester,L,missing,Formal,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
17,5.8,44.1,3.2,0.0,missing,227.0,Blazer,233.0,Trousers,2.84,Blazer,Green,Cotton,XXL,missing,Sporty,1.0,Quick-drying,Trousers,Green,Wool,XXL,missing,Formal,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
17,5.8,44.1,3.2,0.0,missing,227.0,Blazer,229.0,Shorts,2.73,Blazer,Green,Cotton,XXL,missing,Sporty,1.0,Quick-drying,Shorts,Red,Wool,XXL,missing,Sporty,1.0,Anti-chafing,missing,missing,missing,missing,missing,missing,0.0,missing,0
17,5.8,44.1,3.2,0.0,missing,227.0,Blazer,228.0,Trousers,2.43,Blazer,Green,Cotton,XXL,missing,Sporty,1.0,Quick-drying,Trousers,Blue,Wool,XS,missing,Sporty,0.0,Anti-chafing,missing,missing,missing,missing,missing,missing,0.0,missing,0
17,5.8,44.1,3.2,0.0,missing,225.0,Shirt,231.0,Skirt,2.42,Shirt,Green,Leather,XS,missing,Evening,1.0,Breathable,Skirt,Beige,Polyester,L,missing,Formal,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
18,29.6,5.6,10.2,0.0,missing,234.0,Sweatshirt,239.0,Skirt,2.71,Sweatshirt,Beige,Linen,L,missing,Formal,0.0,Breathable,Skirt,Blue,Polyester,S,missing,Formal,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
18,29.6,5.6,10.2,0.0,missing,247.0,Blazer,239.0,Skirt,2.71,Blazer,Red,Polyester,M,missing,Formal,0.0,Breathable,Skirt,Blue,Polyester,S,missing,Formal,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
18,29.6,5.6,10.2,0.0,missing,235.0,Shirt,239.0,Skirt,2.69,Shirt,Red,Linen,S,missing,Sporty,0.0,Quick-drying,Skirt,Blue,Polyester,S,missing,Formal,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
18,29.6,5.6,10.2,0.0,missing,247.0,Blazer,241.0,Skirt,2.54,Blazer,Red,Polyester,M,missing,Formal,0.0,Breathable,Skirt,Red,Polyester,XXL,missing,Formal,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
18,29.6,5.6,10.2,0.0,missing,235.0,Shirt,241.0,Skirt,2.52,Shirt,Red,Linen,S,missing,Sporty,0.0,Quick-drying,Skirt,Red,Polyester,XXL,missing,Formal,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
19,2.6,68.7,14.2,265.0,Jacket,-1.0,missing,258.0,Skirt,4.9,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Beige,Cotton,S,missing,Evening,1.0,Quick-drying,Jacket,Beige,Cotton,L,missing,Formal,1.0,Waterproof,1
19,2.6,68.7,14.2,0.0,missing,256.0,Sweatshirt,261.0,Shorts,4.33,Sweatshirt,Gray,Polyester,S,missing,Formal,0.0,Quick-drying,Shorts,Gray,Wool,S,missing,Evening,0.0,Anti-chafing,missing,missing,missing,missing,missing,missing,0.0,missing,0
19,2.6,68.7,14.2,263.0,Coat,-1.0,missing,262.0,Trousers,4.33,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Green,Wool,S,missing,Sporty,0.0,Anti-chafing,Coat,Green,Wool,L,missing,Formal,0.0,Breathable,1
19,2.6,68.7,14.2,265.0,Jacket,-1.0,missing,260.0,Shorts,4.2,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Black,Denim,S,missing,Sporty,0.0,Quick-drying,Jacket,Beige,Cotton,L,missing,Formal,1.0,Waterproof,1
19,2.6,68.7,14.2,0.0,missing,256.0,Sweatshirt,258.0,Skirt,4.2,Sweatshirt,Gray,Polyester,S,missing,Formal,0.0,Quick-drying,Skirt,Beige,Cotton,S,missing,Evening,1.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
20,18.0,33.8,13.7,272.0,Jacket,-1.0,missing,278.0,Skirt,1.64,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Green,Leather,L,missing,Casual,1.0,Quick-drying,Jacket,Green,Cotton,XXL,missing,Evening,0.0,Breathable,1
20,18.0,33.8,13.7,0.0,missing,270.0,Blazer,278.0,Skirt,1.22,Blazer,Beige,Cotton,M,missing,Evening,0.0,Breathable,Skirt,Green,Leather,L,missing,Casual,1.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
20,18.0,33.8,13.7,271.0,Coat,-1.0,missing,278.0,Skirt,1.22,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Green,Leather,L,missing,Casual,1.0,Quick-drying,Coat,Black,Linen,XXL,missing,Formal,0.0,Anti-chafing,1
20,18.0,33.8,13.7,273.0,Coat,-1.0,missing,278.0,Skirt,1.22,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Green,Leather,L,missing,Casual,1.0,Quick-drying,Coat,White,Linen,S,missing,Formal,0.0,Insulated,1
20,18.0,33.8,13.7,0.0,missing,274.0,T-shirt,278.0,Skirt,1.2,T-shirt,Red,Polyester,M,missing,Casual,0.0,missing,Skirt,Green,Leather,L,missing,Casual,1.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
21,27.3,71.6,11.8,0.0,missing,293.0,Sweatshirt,291.0,Shorts,3.12,Sweatshirt,Green,Cotton,M,missing,Sporty,0.0,Breathable,Shorts,Green,Cotton,XL,missing,Sporty,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
21,27.3,71.6,11.8,281.0,Jacket,-1.0,missing,291.0,Shorts,3.11,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Green,Cotton,XL,missing,Sporty,0.0,Quick-drying,Jacket,Green,Leather,M,missing,Casual,0.0,Breathable,1
21,27.3,71.6,11.8,0.0,missing,283.0,Sweatshirt,287.0,Skirt,3.0,Sweatshirt,White,Polyester,XL,missing,Sporty,0.0,Non-restrictive,Skirt,Beige,Polyester,M,missing,Formal,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
21,27.3,71.6,11.8,0.0,missing,283.0,Sweatshirt,288.0,Shorts,2.99,Sweatshirt,White,Polyester,XL,missing,Sporty,0.0,Non-restrictive,Shorts,Beige,Cotton,L,missing,Evening,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
21,27.3,71.6,11.8,0.0,missing,283.0,Sweatshirt,290.0,Shorts,2.99,Sweatshirt,White,Polyester,XL,missing,Sporty,0.0,Non-restrictive,Shorts,Red,Polyester,S,missing,Formal,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
22,21.3,86.1,2.0,0.0,missing,315.0,Sweater,310.0,Skirt,2.09,Sweater,Beige,Leather,S,missing,Formal,0.0,Non-restrictive,Skirt,Blue,Leather,L,missing,Evening,1.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
22,21.3,86.1,2.0,0.0,missing,315.0,Sweater,306.0,Skirt,2.09,Sweater,Beige,Leather,S,missing,Formal,0.0,Non-restrictive,Skirt,White,Polyester,XL,missing,Evening,1.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
22,21.3,86.1,2.0,0.0,missing,313.0,T-shirt,310.0,Skirt,2.06,T-shirt,Gray,Leather,M,missing,Sporty,0.0,missing,Skirt,Blue,Leather,L,missing,Evening,1.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
22,21.3,86.1,2.0,0.0,missing,315.0,Sweater,307.0,Shorts,1.92,Sweater,Beige,Leather,S,missing,Formal,0.0,Non-restrictive,Shorts,Beige,Denim,XS,missing,Evening,0.0,Non-restrictive,missing,missing,missing,missing,missing,missing,0.0,missing,0
22,21.3,86.1,2.0,0.0,missing,313.0,T-shirt,314.0,Shorts,1.9,T-shirt,Gray,Leather,M,missing,Sporty,0.0,missing,Shorts,Gray,Leather,XL,missing,Formal,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
23,-0.2,70.5,10.7,0.0,missing,319.0,T-shirt,322.0,Shorts,4.02,T-shirt,Red,Polyester,L,missing,Evening,0.0,Anti-chafing,Shorts,Red,Denim,L,missing,Evening,1.0,Anti-chafing,missing,missing,missing,missing,missing,missing,0.0,missing,0
23,-0.2,70.5,10.7,320.0,Jacket,-1.0,missing,325.0,Skirt,3.91,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Gray,Leather,L,missing,Evening,0.0,missing,Jacket,Black,Wool,XXL,missing,Casual,0.0,Breathable,1
23,-0.2,70.5,10.7,321.0,Jacket,-1.0,missing,325.0,Skirt,3.91,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Gray,Leather,L,missing,Evening,0.0,missing,Jacket,Black,Linen,S,missing,Casual,1.0,Non-restrictive,1
23,-0.2,70.5,10.7,0.0,missing,319.0,T-shirt,325.0,Skirt,3.89,T-shirt,Red,Polyester,L,missing,Evening,0.0,Anti-chafing,Skirt,Gray,Leather,L,missing,Evening,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
23,-0.2,70.5,10.7,0.0,missing,317.0,Sweatshirt,325.0,Skirt,3.89,Sweatshirt,Beige,Leather,XXL,missing,Evening,0.0,Quick-drying,Skirt,Gray,Leather,L,missing,Evening,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
24,21.8,81.1,24.8,328.0,Coat,-1.0,missing,335.0,Shorts,1.77,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,White,Leather,XXL,missing,Evening,0.0,missing,Coat,Black,Leather,S,missing,Casual,0.0,Insulated,1
24,21.8,81.1,24.8,0.0,missing,337.0,Blazer,335.0,Shorts,1.77,Blazer,Black,Leather,S,missing,Casual,0.0,Anti-chafing,Shorts,White,Leather,XXL,missing,Evening,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
24,21.8,81.1,24.8,344.0,Coat,-1.0,missing,335.0,Shorts,1.76,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,White,Leather,XXL,missing,Evening,0.0,missing,Coat,Black,Leather,L,missing,Formal,0.0,missing,1
24,21.8,81.1,24.8,0.0,missing,338.0,Shirt,335.0,Shorts,1.75,Shirt,Black,Leather,L,missing,Formal,0.0,missing,Shorts,White,Leather,XXL,missing,Evening,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
24,21.8,81.1,24.8,328.0,Coat,-1.0,missing,334.0,Shorts,1.52,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Blue,Polyester,XXL,missing,Formal,0.0,missing,Coat,Black,Leather,S,missing,Casual,0.0,Insulated,1
25,13.7,36.6,10.9,0.0,missing,349.0,Sweater,353.0,Trousers,2.86,Sweater,White,Linen,M,missing,Casual,1.0,Non-restrictive,Trousers,White,Polyester,S,missing,Evening,1.0,Anti-chafing,missing,missing,missing,missing,missing,missing,0.0,missing,0
25,13.7,36.6,10.9,0.0,missing,349.0,Sweater,352.0,Trousers,2.85,Sweater,White,Linen,M,missing,Casual,1.0,Non-restrictive,Trousers,White,Cotton,XS,missing,Casual,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
25,13.7,36.6,10.9,0.0,missing,349.0,Sweater,357.0,Trousers,2.56,Sweater,White,Linen,M,missing,Casual,1.0,Non-restrictive,Trousers,White,Leather,L,missing,Evening,0.0,Breathable,missing,missing,missing,missing,missing,missing,0.0,missing,0
25,13.7,36.6,10.9,0.0,missing,349.0,Sweater,351.0,Skirt,2.53,Sweater,White,Linen,M,missing,Casual,1.0,Non-restrictive,Skirt,White,Leather,L,missing,Formal,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
25,13.7,36.6,10.9,0.0,missing,349.0,Sweater,356.0,Trousers,2.42,Sweater,White,Linen,M,missing,Casual,1.0,Non-restrictive,Trousers,Green,Cotton,M,missing,Casual,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
26,20.2,43.1,3.0,0.0,missing,372.0,T-shirt,370.0,Shorts,1.21,T-shirt,Blue,Denim,M,missing,Casual,0.0,Quick-drying,Shorts,Red,Leather,XL,missing,Formal,0.0,Non-restrictive,missing,missing,missing,missing,missing,missing,0.0,missing,0
26,20.2,43.1,3.0,0.0,missing,372.0,T-shirt,367.0,Trousers,1.2,T-shirt,Blue,Denim,M,missing,Casual,0.0,Quick-drying,Trousers,Green,Wool,S,missing,Formal,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
26,20.2,43.1,3.0,0.0,missing,372.0,T-shirt,369.0,Shorts,1.18,T-shirt,Blue,Denim,M,missing,Casual,0.0,Quick-drying,Shorts,Gray,Linen,M,missing,Formal,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
26,20.2,43.1,3.0,364.0,Coat,-1.0,missing,370.0,Shorts,1.04,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Red,Leather,XL,missing,Formal,0.0,Non-restrictive,Coat,Red,Polyester,M,missing,Sporty,0.0,missing,1
26,20.2,43.1,3.0,0.0,missing,363.0,Blazer,370.0,Shorts,1.03,Blazer,Red,Linen,M,missing,Formal,0.0,Anti-chafing,Shorts,Red,Leather,XL,missing,Formal,0.0,Non-restrictive,missing,missing,missing,missing,missing,missing,0.0,missing,0
27,3.7,92.7,27.4,387.0,Jacket,-1.0,missing,380.0,Skirt,4.58,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Green,Polyester,XXL,missing,Evening,0.0,Anti-chafing,Jacket,Green,Cotton,XS,missing,Evening,0.0,Non-restrictive,1
27,3.7,92.7,27.4,0.0,missing,386.0,Shirt,379.0,Shorts,4.2,Shirt,White,Wool,L,missing,Sporty,1.0,Quick-drying,Shorts,Gray,Wool,S,missing,Formal,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
27,3.7,92.7,27.4,387.0,Jacket,-1.0,missing,379.0,Shorts,4.18,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Gray,Wool,S,missing,Formal,0.0,missing,Jacket,Green,Cotton,XS,missing,Evening,0.0,Non-restrictive,1
27,3.7,92.7,27.4,0.0,missing,386.0,Shirt,380.0,Skirt,4.18,Shirt,White,Wool,L,missing,Sporty,1.0,Quick-drying,Skirt,Green,Polyester,XXL,missing,Evening,0.0,Anti-chafing,missing,missing,missing,missing,missing,missing,0.0,missing,0
27,3.7,92.7,27.4,387.0,Jacket,-1.0,missing,384.0,Trousers,4.02,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Green,Linen,XXL,missing,Formal,0.0,Quick-drying,Jacket,Green,Cotton,XS,missing,Evening,0.0,Non-restrictive,1
28,22.9,9.3,6.5,0.0,missing,390.0,T-shirt,397.0,Shorts,0.75,T-shirt,Gray,Denim,XXL,missing,Formal,0.0,Anti-chafing,Shorts,Gray,Polyester,XS,missing,Formal,0.0,Anti-chafing,missing,missing,missing,missing,missing,missing,0.0,missing,0
28,22.9,9.3,6.5,0.0,missing,390.0,T-shirt,396.0,Shorts,0.74,T-shirt,Gray,Denim,XXL,missing,Formal,0.0,Anti-chafing,Shorts,Gray,Denim,L,missing,Sporty,0.0,Breathable,missing,missing,missing,missing,missing,missing,0.0,missing,0
28,22.9,9.3,6.5,0.0,missing,392.0,Blazer,394.0,Trousers,0.66,Blazer,Green,Linen,XS,missing,Formal,1.0,Quick-drying,Trousers,Red,Denim,XS,missing,Formal,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
28,22.9,9.3,6.5,0.0,missing,392.0,Blazer,397.0,Shorts,0.65,Blazer,Green,Linen,XS,missing,Formal,1.0,Quick-drying,Shorts,Gray,Polyester,XS,missing,Formal,0.0,Anti-chafing,missing,missing,missing,missing,missing,missing,0.0,missing,0
28,22.9,9.3,6.5,0.0,missing,392.0,Blazer,398.0,Skirt,0.65,Blazer,Green,Linen,XS,missing,Formal,1.0,Quick-drying,Skirt,Red,Polyester,S,missing,Casual,0.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
29,9.7,24.6,10.4,0.0,missing,403.0,Blazer,406.0,Shorts,2.13,Blazer,White,Cotton,S,missing,Evening,0.0,missing,Shorts,Black,Cotton,S,missing,Casual,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
29,9.7,24.6,10.4,0.0,missing,402.0,Blazer,406.0,Shorts,2.12,Blazer,White,Wool,M,missing,Casual,0.0,missing,Shorts,Black,Cotton,S,missing,Casual,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
29,9.7,24.6,10.4,0.0,missing,403.0,Blazer,407.0,Trousers,2.08,Blazer,White,Cotton,S,missing,Evening,0.0,missing,Trousers,Black,Polyester,S,missing,Evening,0.0,Non-restrictive,missing,missing,missing,missing,missing,missing,0.0,missing,0
29,9.7,24.6,10.4,0.0,missing,402.0,Blazer,407.0,Trousers,2.07,Blazer,White,Wool,M,missing,Casual,0.0,missing,Trousers,Black,Polyester,S,missing,Evening,0.0,Non-restrictive,missing,missing,missing,missing,missing,missing,0.0,missing,0
29,9.7,24.6,10.4,0.0,missing,399.0,Sweater,406.0,Shorts,1.85,Sweater,Beige,Denim,S,missing,Evening,0.0,missing,Shorts,Black,Cotton,S,missing,Casual,1.0,missing,missing,missing,missing,missing,missing,missing,0.0,missing,0
30,3.6,23.2,26.4,410.0,Coat,-1.0,missing,416.0,Shorts,4.77,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Beige,Wool,XL,missing,Sporty,0.0,missing,Coat,Green,Denim,L,missing,Formal,0.0,Insulated,1
30,3.6,23.2,26.4,410.0,Coat,-1.0,missing,418.0,Skirt,4.6,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Green,Linen,XXL,missing,Formal,0.0,missing,Coat,Green,Denim,L,missing,Formal,0.0,Insulated,1
30,3.6,23.2,26.4,410.0,Coat,-1.0,missing,426.0,Skirt,4.48,missing,missing,missing,missing,missing,missing,0.0,missing,Skirt,Gray,Cotton,XL,missing,Evening,1.0,missing,Coat,Green,Denim,L,missing,Formal,0.0,Insulated,1
30,3.6,23.2,26.4,410.0,Coat,-1.0,missing,414.0,Shorts,4.48,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Red,Linen,XS,missing,Casual,0.0,Non-restrictive,Coat,Green,Denim,L,missing,Formal,0.0,Insulated,1
30,3.6,23.2,26.4,413.0,Coat,-1.0,missing,416.0,Shorts,4.47,missing,missing,missing,missing,missing,missing,0.0,missing,Shorts,Beige,Wool,XL,missing,Sporty,0.0,missing,Coat,White,Wool,S,missing,Sporty,0.0,missing,1
31,27.2,57.4,15.8,430.0,Coat,-1.0,missing,432.0,Trousers,3.55,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Blue,Cotton,XL,missing,Formal,0.0,Quick-drying,Coat,Gray,Cotton,L,missing,Casual,1.0,Non-restrictive,1
31,27.2,57.4,15.8,431.0,Coat,-1.0,missing,432.0,Trousers,3.42,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Blue,Cotton,XL,missing,Formal,0.0,Quick-drying,Coat,Blue,Linen,S,missing,Sporty,0.0,Non-restrictive,1
31,27.2,57.4,15.8,427.0,Coat,-1.0,missing,432.0,Trousers,3.28,missing,missing,missing,missing,missing,missing,0.0,missing,Trousers,Blue,Cotton,XL,missing,Formal,0.0,Quick-drying,Coat,Black,Polyester,M,missing,Sporty,0.0,Breathable,1
31,27.2,57.4,15.8,0.0,missing,445.0,Blazer,432.0,Trousers,3.1,Blazer,Blue,Linen,XS,missing,Casual,0.0,missing,Trousers,Blue,Cotton,XL,missing,Formal,0.0,Quick-drying,missing,missing,missing,missing,missing,missing,0.0,missing,0
